timestamp,demand_mw,solar_actual_mw,wind_actual_mw,solar_capacity_mw,wind_capacity_mw,solar_irradiance_wm2,wind_speed_ms,temperature_c,battery_soc_pct,grid_import_mw,grid_export_mw,frequency_hz,voltage_pu,hour_of_day,day_of_week,month,is_weekend
2024-04-14 00:45:00.000+00:00,164.93,0,37.41,150.0,80.0,0,7.28,19.1,87.32,129.15,0,49.9708,0.9997,0,6,4,1
2024-04-14 01:00:00.000+00:00,167.64,0.35,29.36,150.0,80.0,0,6.29,18.46,83.71,149.47,0,49.9944,1.0002,1,6,4,1
2024-04-14 01:15:00.000+00:00,162.8,0,21.34,150.0,80.0,0,5.4,20.72,79.11,156.18,0,49.9563,1.0032,1,6,4,1
2024-04-14 01:30:00.000+00:00,164.8,0,16.26,150.0,80.0,0,4.81,20.01,72.19,170.68,0,49.9616,0.9968,1,6,4,1
2024-04-14 01:45:00.000+00:00,162.14,0,35.51,150.0,80.0,0,7.07,20.37,72.23,126.5,0,50.0136,1.0006,1,6,4,1
2024-04-14 02:00:00.000+00:00,157.62,0.09,25.2,150.0,80.0,0,5.9,20.65,70.5,137.89,0,50.0389,1.0134,2,6,4,1
2024-04-14 02:15:00.000+00:00,154.45,0,26.6,150.0,80.0,0,6.03,17.91,70.25,128.62,0,49.9508,0.9948,2,6,4,1
2024-04-14 02:30:00.000+00:00,154.67,0,21.62,150.0,80.0,0,5.46,19.61,68.29,139.33,0,50.0003,1.0011,2,6,4,1
2024-04-14 02:45:00.000+00:00,157.61,0,23.87,150.0,80.0,0,5.67,16.41,66.05,140.91,0,49.9866,0.9946,2,6,4,1
2024-04-14 03:00:00.000+00:00,158.79,0,22.06,150.0,80.0,0,5.55,19.22,62.98,146.54,0,49.9925,0.9888,3,6,4,1
2024-04-14 03:15:00.000+00:00,153.59,0,21.95,150.0,80.0,0,5.56,17.11,61.57,136.15,0,49.9702,0.9974,3,6,4,1
2024-04-14 03:30:00.000+00:00,148.72,0.45,16.47,150.0,80.0,0,4.91,18.42,59.92,137.07,0,50.0139,0.9989,3,6,4,1
2024-04-14 03:45:00.000+00:00,158.09,0,17.36,150.0,80.0,0,5.01,17.31,55.33,155.42,0,50.0221,1.0069,3,6,4,1
2024-04-14 04:00:00.000+00:00,159.22,0,13.64,150.0,80.0,0,4.53,17.78,49.06,165.67,0,49.9713,1.0072,4,6,4,1
2024-04-14 04:15:00.000+00:00,151.2,0.07,19.44,150.0,80.0,0,5.28,18.27,47.01,138.25,0,50.0436,1.0012,4,6,4,1
2024-04-14 04:30:00.000+00:00,161.32,0,9.26,150.0,80.0,0,3.97,17.56,38.63,178.88,0,50.0386,0.9998,4,6,4,1
2024-04-14 04:45:00.000+00:00,163.12,0.05,23.07,150.0,80.0,0,5.68,18.65,34.13,154.4,0,49.9696,0.9783,4,6,4,1
2024-04-14 05:00:00.000+00:00,155.25,0.5,17.8,150.0,80.0,0,4.96,16.92,30.78,147.66,0,49.9866,1.0075,5,6,4,1
2024-04-14 05:15:00.000+00:00,156.21,0,23.12,150.0,80.0,0,5.63,17.44,28.63,139.97,0,49.9509,0.9953,5,6,4,1
2024-04-14 05:30:00.000+00:00,159.66,0.64,29.21,150.0,80.0,20.6,6.21,19.92,27.3,134.05,0,50.0391,1.005,5,6,4,1
2024-04-14 05:45:00.000+00:00,152.52,1.43,33.71,150.0,80.0,57.1,6.71,17.2,29.77,109.5,0,50.0684,1.0097,5,6,4,1
2024-04-14 06:00:00.000+00:00,161.4,2.88,39.03,150.0,80.0,105.9,7.32,17.36,31.64,113.49,0,49.994,1.0009,6,6,4,1
2024-04-14 06:15:00.000+00:00,156.68,3.53,41.46,150.0,80.0,148.3,7.65,16.26,35.93,97.98,0,49.9721,0.9953,6,6,4,1
2024-04-14 06:30:00.000+00:00,154.41,4.2,51.78,150.0,80.0,159.1,8.81,17.79,44.38,71.38,0,50.0188,0.9981,6,6,4,1
2024-04-14 06:45:00.000+00:00,153.22,4.85,53.9,150.0,80.0,193.4,9.11,17.19,54.06,63.51,0,49.9815,0.9854,6,6,4,1
2024-04-14 07:00:00.000+00:00,163.97,5.61,48.03,150.0,80.0,203.3,8.4,16.71,58.73,95.35,0,50.0273,0.9945,7,6,4,1
2024-04-14 07:15:00.000+00:00,163.94,8.58,43.54,150.0,80.0,320.4,7.96,16.42,62.92,98.43,0,49.9831,1.0102,7,6,4,1
2024-04-14 07:30:00.000+00:00,156.99,8.1,51.27,150.0,80.0,299.9,8.76,16.16,71.4,70.47,0,50.0411,0.9771,7,6,4,1
2024-04-14 07:45:00.000+00:00,155.71,10.47,37.9,150.0,80.0,400.7,7.26,17.28,76.75,90.24,0,49.9762,0.9993,7,6,4,1
2024-04-14 08:00:00.000+00:00,159.41,14.18,47.57,150.0,80.0,511.5,8.39,15.67,84.98,71.31,0,49.936,1.0058,8,6,4,1
2024-04-14 08:15:00.000+00:00,160.9,14.41,39.95,150.0,80.0,538.4,7.4,14.92,90.24,89.7,0,50.0032,0.9973,8,6,4,1
2024-04-14 08:30:00.000+00:00,159.49,13.82,21.16,150.0,80.0,515.1,5.43,17.85,89.9,125.57,0,49.9793,1.0148,8,6,4,1
2024-04-14 08:45:00.000+00:00,164.44,15.21,20.41,150.0,80.0,568.7,5.35,15.68,88.03,134.82,0,50.0322,0.9959,8,6,4,1
2024-04-14 09:00:00.000+00:00,169.82,13.91,7.63,150.0,80.0,507,3.91,15.89,79.98,174.02,0,50.0683,0.9993,9,6,4,1
2024-04-14 09:15:00.000+00:00,161.3,13.94,11.01,150.0,80.0,507.9,4.26,15.27,75.6,150.36,0,50.0019,1.0064,9,6,4,1
2024-04-14 09:30:00.000+00:00,161.9,19.31,21.88,150.0,80.0,723.2,5.44,16.33,76.06,119.25,0,49.993,1.0012,9,6,4,1
2024-04-14 09:45:00.000+00:00,165.21,17.4,9.31,150.0,80.0,638.3,4.12,15.58,71.17,154.14,0,49.9833,0.9965,9,6,4,1
2024-04-14 10:00:00.000+00:00,169.69,20.83,14.71,150.0,80.0,767.1,4.67,16.05,67.88,144.67,0,50.0152,0.9918,10,6,4,1
2024-04-14 10:15:00.000+00:00,171.66,17.37,24.49,150.0,80.0,628.8,5.8,17.74,66.24,135.03,0,49.9758,0.9916,10,6,4,1
2024-04-14 10:30:00.000+00:00,167.02,17.03,19.71,150.0,80.0,629.3,5.21,14.67,64.71,135.18,0,49.9579,1.0027,10,6,4,1
2024-04-14 10:45:00.000+00:00,176.55,20.43,24.82,150.0,80.0,755.7,5.85,17.02,63.38,135.57,0,49.9839,1.0077,10,6,4,1
2024-04-14 11:00:00.000+00:00,176.08,16.15,30.57,150.0,80.0,588.6,6.45,18.53,63.11,130.21,0,50.0048,1.0026,11,6,4,1
2024-04-14 11:15:00.000+00:00,177.09,14.36,29.45,150.0,80.0,538.6,6.31,16.85,61.98,136.9,0,50.0068,0.9909,11,6,4,1
2024-04-14 11:30:00.000+00:00,174.86,20.38,37.06,150.0,80.0,746.1,7.21,17.66,66.2,103.94,0,50.0032,0.9909,11,6,4,1
2024-04-14 11:45:00.000+00:00,177.31,16.82,39.25,150.0,80.0,610.6,7.43,17.9,69.71,109.99,0,49.9853,0.9955,11,6,4,1
2024-04-14 12:00:00.000+00:00,179.6,15.45,38.19,150.0,80.0,582.4,7.31,17.5,72.07,118.42,0,49.9899,0.9994,12,6,4,1
2024-04-14 12:15:00.000+00:00,181.09,20.64,35.59,150.0,80.0,763.9,7.03,18,75.38,114.27,0,49.957,0.9999,12,6,4,1
2024-04-14 12:30:00.000+00:00,188.63,17.3,37.39,150.0,80.0,637.4,7.29,15,76.36,130.78,0,49.9849,0.9991,12,6,4,1
2024-04-14 12:45:00.000+00:00,178.13,15.66,31.05,150.0,80.0,578.1,6.47,16.74,78.58,124.33,0,49.9935,0.9803,12,6,4,1
2024-04-14 13:00:00.000+00:00,181.77,20.32,30.4,150.0,80.0,741.8,6.43,19.15,81.22,122.61,0,49.9814,0.9883,13,6,4,1
2024-04-14 13:15:00.000+00:00,183.48,19.24,33.86,150.0,80.0,705.7,6.87,18.59,84.01,121.46,0,49.9826,0.9804,13,6,4,1
2024-04-14 13:30:00.000+00:00,188.3,19.79,41.38,150.0,80.0,735.3,7.68,19.49,87.94,114.53,0,49.9756,1.01,13,6,4,1
2024-04-14 13:45:00.000+00:00,197.64,17.84,27.5,150.0,80.0,662.7,6.2,18.64,84.41,163.6,0,50.0337,0.9945,13,6,4,1
2024-04-14 14:00:00.000+00:00,193.77,17.48,32.84,150.0,80.0,634.6,6.69,19.04,83.64,145.93,0,50.0261,0.9986,14,6,4,1
2024-04-14 14:15:00.000+00:00,197.38,15.34,32.11,150.0,80.0,581.6,6.58,19,80.86,158.82,0,49.9871,1.0056,14,6,4,1
2024-04-14 14:30:00.000+00:00,184.78,14.14,31.69,150.0,80.0,519.5,6.61,19.2,81.73,136.16,0,49.9608,0.9918,14,6,4,1
2024-04-14 14:45:00.000+00:00,200.8,16.78,30.58,150.0,80.0,611.7,6.42,20.25,78.21,164.7,0,49.9892,0.9933,14,6,4,1
2024-04-14 15:00:00.000+00:00,198.97,17.84,38.37,150.0,80.0,643.7,7.32,19.41,78.18,142.85,0,50.011,0.9986,15,6,4,1
2024-04-14 15:15:00.000+00:00,193.94,17.2,28.51,150.0,80.0,645,6.1,20.08,76.61,153.27,0,50.0352,1.0037,15,6,4,1
2024-04-14 15:30:00.000+00:00,198.94,12.93,33.29,150.0,80.0,485.7,6.73,20.39,73.8,161.71,0,50.0094,0.9979,15,6,4,1
2024-04-14 15:45:00.000+00:00,191.04,13.62,27.33,150.0,80.0,510.4,5.97,19.88,72.15,155.36,0,49.99,0.9997,15,6,4,1
2024-04-14 16:00:00.000+00:00,188.95,14.83,33.79,150.0,80.0,530.7,6.84,17.42,73.88,134.79,0,50.0006,1.0048,16,6,4,1
2024-04-14 16:15:00.000+00:00,206.26,10.99,32.66,150.0,80.0,407.1,6.57,21.54,69.03,178.13,0,49.9985,1.0031,16,6,4,1
2024-04-14 16:30:00.000+00:00,202.13,10.25,31.09,150.0,80.0,375,6.56,21.59,65.15,173.21,0,49.9628,1.0087,16,6,4,1
2024-04-14 16:45:00.000+00:00,202.75,9.8,21.5,150.0,80.0,361,5.42,23.63,58.25,180,0,49.9673,0.9991,16,6,4,1
2024-04-14 17:00:00.000+00:00,206.83,8.91,37.45,150.0,80.0,318.4,7.18,20.86,55.02,170.79,0,50.0057,1.0054,17,6,4,1
2024-04-14 17:15:00.000+00:00,192.41,5.38,44.95,150.0,80.0,201.8,8,18.56,57.49,134.18,0,49.9884,1.0172,17,6,4,1
2024-04-14 17:30:00.000+00:00,198.22,5.04,42.54,150.0,80.0,168.9,7.85,21.33,57.45,150.76,0,49.9702,1.0063,17,6,4,1
2024-04-14 17:45:00.000+00:00,203,3.47,36.87,150.0,80.0,129.4,7.12,24.55,53.75,174.5,0,49.9596,1.0137,17,6,4,1
2024-04-14 18:00:00.000+00:00,200.65,2.81,60.08,150.0,80.0,97.4,9.65,22.48,57.6,125.44,0,49.9568,0.9947,18,6,4,1
2024-04-14 18:15:00.000+00:00,198.2,1.59,60.52,150.0,80.0,60,9.87,22.11,61.77,122.75,0,50.0229,0.9791,18,6,4,1
2024-04-14 18:30:00.000+00:00,202.2,0.7,48.37,150.0,80.0,19.7,8.47,21.7,60.44,157.36,0,49.9566,1.0076,18,6,4,1
2024-04-14 18:45:00.000+00:00,196.2,0,51.35,150.0,80.0,0,8.71,20.39,61.48,141.53,0,49.9917,0.9871,18,6,4,1
2024-04-14 19:00:00.000+00:00,192.66,0.36,44.85,150.0,80.0,0,8.02,21.52,61.23,148.26,0,50.0257,0.9875,19,6,4,1
2024-04-14 19:15:00.000+00:00,190.89,0.23,43.9,150.0,80.0,0,8.02,22.77,60.92,147.76,0,50.0239,1.0115,19,6,4,1
2024-04-14 19:30:00.000+00:00,193.62,0,42.87,150.0,80.0,0,7.85,23.15,59,156.87,0,49.9577,1.0102,19,6,4,1
2024-04-14 19:45:00.000+00:00,192.44,0,38.96,150.0,80.0,0,7.41,22.15,55.68,164.11,0,49.9886,1.007,19,6,4,1
2024-04-14 20:00:00.000+00:00,197.53,0,41.66,150.0,80.0,0,7.75,23.39,51.44,169.43,0,50.036,1.0071,20,6,4,1
2024-04-14 20:15:00.000+00:00,197.02,0.22,30.74,150.0,80.0,0,6.47,21.91,43.96,180,0,49.9997,0.991,20,6,4,1
2024-04-14 20:30:00.000+00:00,199.11,0.14,31.7,150.0,80.0,0,6.55,21.66,35.79,180,0,49.9883,1.0063,20,6,4,1
2024-04-14 20:45:00.000+00:00,191.74,0,25.27,150.0,80.0,0,5.81,22.62,27.56,180,0,50.0318,0.9992,20,6,4,1
2024-04-14 21:00:00.000+00:00,191.6,0,34.25,150.0,80.0,0,6.75,22.32,21.82,175.71,0,49.9422,1.0005,21,6,4,1
2024-04-14 21:15:00.000+00:00,181.48,0,56.14,150.0,80.0,0,9.31,21.35,25.95,112.13,0,49.9756,0.9876,21,6,4,1
2024-04-14 21:30:00.000+00:00,186.9,0.13,38.32,150.0,80.0,0,7.35,21.88,22.82,158.44,0,49.9951,0.9846,21,6,4,1
2024-04-14 21:45:00.000+00:00,179.96,0,43.25,150.0,80.0,0,7.87,21.99,23.14,135.71,0,50.0293,0.9868,21,6,4,1
2024-04-14 22:00:00.000+00:00,187.24,0,59.59,150.0,80.0,0,9.77,21.89,26.05,118.33,0,49.99,0.9892,22,6,4,1
2024-04-14 22:15:00.000+00:00,185.95,0.39,62.57,150.0,80.0,0,10.12,22,30.46,108.87,0,50.0635,1.0098,22,6,4,1
2024-04-14 22:30:00.000+00:00,191.22,0,59.45,150.0,80.0,0,9.73,23.13,32.26,126.01,0,50.0168,1.014,22,6,4,1
2024-04-14 22:45:00.000+00:00,188.46,0,73.35,150.0,80.0,0,11.26,20.88,39.32,92.52,0,50.0184,1.0095,22,6,4,1
2024-04-14 23:00:00.000+00:00,181.02,0,77.82,150.0,80.0,0,11.75,21.71,50.14,68.61,0,50.0481,0.9894,23,6,4,1
2024-04-14 23:15:00.000+00:00,177.53,0,63.83,150.0,80.0,0,10.13,22.17,57.64,89.69,0,49.966,0.9917,23,6,4,1
2024-04-14 23:30:00.000+00:00,171.55,0.35,60.86,150.0,80.0,0,9.76,20.92,66.08,83.34,0,50.0365,0.9895,23,6,4,1
2024-04-14 23:45:00.000+00:00,172,0.14,77.68,150.0,80.0,0,11.71,21.11,78.58,54.18,0,50.002,1.0072,23,6,4,1
2024-04-15 00:00:00.000+00:00,192.97,0,60.63,150.0,80.0,0,10,21.22,79.84,128.32,0,50.0292,0.9977,0,0,4,0
2024-04-15 00:15:00.000+00:00,196.13,0,61.91,150.0,80.0,0,9.98,22.33,80.51,132.07,0,49.9902,0.9967,0,0,4,0
2024-04-15 00:30:00.000+00:00,188.99,0,59.67,150.0,80.0,0,9.68,20.62,82.48,123.01,0,50.0301,1.0103,0,0,4,0
2024-04-15 00:45:00.000+00:00,179.19,0,50.4,150.0,80.0,0,8.64,18.48,84.39,122.68,0,49.9563,0.9947,0,0,4,0
2024-04-15 01:00:00.000+00:00,180.94,0,47.75,150.0,80.0,0,8.3,21.17,84.65,132.37,0,50.0023,0.9937,1,0,4,0
2024-04-15 01:15:00.000+00:00,189.26,0.24,42.7,150.0,80.0,0,7.78,22.12,80.66,159.06,0,49.9814,0.9989,1,0,4,0
2024-04-15 01:30:00.000+00:00,182.26,0.03,43.88,150.0,80.0,0,8.04,18.35,79.34,142.59,0,49.9281,1.006,1,0,4,0
2024-04-15 01:45:00.000+00:00,180.15,0,53.22,150.0,80.0,0,8.97,17.4,81.37,120.42,0,50.0228,0.9957,1,0,4,0
2024-04-15 02:00:00.000+00:00,177.2,0,39.72,150.0,80.0,0,7.49,19.57,80.18,141.3,0,49.994,0.9952,2,0,4,0
2024-04-15 02:15:00.000+00:00,175.82,0,33.01,150.0,80.0,0,6.7,19.81,77.42,151.66,0,49.9757,0.9998,2,0,4,0
2024-04-15 02:30:00.000+00:00,182.7,0.84,31.83,150.0,80.0,0,6.5,20.29,72.35,166.26,0,50.0043,0.9962,2,0,4,0
2024-04-15 02:45:00.000+00:00,181.78,0.42,22.67,150.0,80.0,0,5.54,19.15,64.58,180,0,50.0484,1.0025,2,0,4,0
2024-04-15 03:00:00.000+00:00,180.45,0.54,31.54,150.0,80.0,0,6.58,16.71,60.11,162.65,0,50.0104,1.0001,3,0,4,0
2024-04-15 03:15:00.000+00:00,176.18,0,31.53,150.0,80.0,0,6.53,17.92,57.04,154.49,0,50.0379,1.0044,3,0,4,0
2024-04-15 03:30:00.000+00:00,177.62,0,43.47,150.0,80.0,0,7.96,18.48,57.45,132.82,0,50.0348,1.0013,3,0,4,0
2024-04-15 03:45:00.000+00:00,178.96,0,39.22,150.0,80.0,0,7.4,16.45,56.36,143.24,0,49.9967,1.0086,3,0,4,0
2024-04-15 04:00:00.000+00:00,174.82,0.11,42.14,150.0,80.0,0,7.75,17.88,58.06,127.12,0,49.9469,0.9826,4,0,4,0
2024-04-15 04:15:00.000+00:00,175.84,0,20.47,150.0,80.0,0,5.35,19.33,52.79,172.23,0,50.0322,1.0072,4,0,4,0
2024-04-15 04:30:00.000+00:00,171.75,0,30.02,150.0,80.0,0,6.41,18.33,51.89,144.6,0,49.9902,1.0001,4,0,4,0
2024-04-15 04:45:00.000+00:00,177.23,0.36,33.13,150.0,80.0,0,6.74,17.35,50.61,147.86,0,49.9923,0.9979,4,0,4,0
2024-04-15 05:00:00.000+00:00,175.36,0.21,38.31,150.0,80.0,0,7.26,16.47,51.7,133.33,0,50.0271,0.9976,5,0,4,0
2024-04-15 05:15:00.000+00:00,177.78,0,35.53,150.0,80.0,0,7.03,16.31,51.26,143.64,0,49.9636,0.9974,5,0,4,0
2024-04-15 05:30:00.000+00:00,175.41,0.97,30.8,150.0,80.0,27.3,6.5,17.47,50.32,146.66,0,50.0136,1.0119,5,0,4,0
2024-04-15 05:45:00.000+00:00,173.15,1.52,45.12,150.0,80.0,64.8,8.1,18.28,54.84,112.02,0,50.0123,1.0018,5,0,4,0
2024-04-15 06:00:00.000+00:00,178.95,4.1,31.1,150.0,80.0,146.5,6.55,17.17,54.25,145.64,0,49.9865,0.9991,6,0,4,0
2024-04-15 06:15:00.000+00:00,174.06,4.63,31.31,150.0,80.0,177.6,6.47,15.81,55.56,133.93,0,49.9918,0.9968,6,0,4,0
2024-04-15 06:30:00.000+00:00,173.1,6.99,48.8,150.0,80.0,236.5,8.44,16.55,63.54,91.8,0,49.9872,1.0012,6,0,4,0
2024-04-15 06:45:00.000+00:00,176.77,6.16,38.08,150.0,80.0,245,7.27,15.93,66.9,121.78,0,50.0195,0.9989,6,0,4,0
2024-04-15 07:00:00.000+00:00,175.37,10.05,42.13,150.0,80.0,364.9,7.73,13.71,73.19,103.05,0,50.0125,0.9782,7,0,4,0
2024-04-15 07:15:00.000+00:00,178.55,10.2,40.45,150.0,80.0,389.5,7.6,15.99,78.13,112.09,0,50.0058,1.0059,7,0,4,0
2024-04-15 07:30:00.000+00:00,181.47,9.95,35.84,150.0,80.0,375.1,6.97,15.14,80.92,126.75,0,50.0408,0.9951,7,0,4,0
2024-04-15 07:45:00.000+00:00,184.43,11.88,37.21,150.0,80.0,433.3,7.16,15.23,84.25,124.68,0,49.9904,1.0007,7,0,4,0
2024-04-15 08:00:00.000+00:00,182.8,10.62,19.61,150.0,80.0,384.8,5.17,15.57,82.6,157.86,0,49.8999,1.0003,8,0,4,0
2024-04-15 08:15:00.000+00:00,188.79,14.57,25.48,150.0,80.0,529.4,5.85,15.51,82.42,149.31,0,50.0286,0.9934,8,0,4,0
2024-04-15 08:30:00.000+00:00,184.23,13.11,25.68,150.0,80.0,465,5.81,18.14,83.43,142.21,0,49.9515,0.9886,8,0,4,0
2024-04-15 08:45:00.000+00:00,188.88,13.92,20.45,150.0,80.0,521,5.31,17.3,81.93,159.3,0,49.9908,0.9995,8,0,4,0
2024-04-15 09:00:00.000+00:00,181.65,14.61,14.56,150.0,80.0,554.8,4.66,16.66,81.21,154.77,0,49.9371,1.0072,9,0,4,0
2024-04-15 09:15:00.000+00:00,187.99,14.97,22.49,150.0,80.0,559.8,5.58,16.69,81.36,150.05,0,50.0051,0.9895,9,0,4,0
2024-04-15 09:30:00.000+00:00,188.08,17.97,32.2,150.0,80.0,657.7,6.71,17.86,85.74,123.89,0,50.0594,1.0042,9,0,4,0
2024-04-15 09:45:00.000+00:00,184.04,17.26,15.31,150.0,80.0,634.6,4.68,14.85,86.08,150.39,0,49.9894,0.9863,9,0,4,0
2024-04-15 10:00:00.000+00:00,188.77,15.97,17.4,150.0,80.0,591.2,5.03,18.26,85.57,157.02,0,50.0076,1.0085,10,0,4,0
2024-04-15 10:15:00.000+00:00,193.54,19.08,21.89,150.0,80.0,711,5.46,16.53,86.12,150.82,0,50.0021,1.0079,10,0,4,0
2024-04-15 10:30:00.000+00:00,192.57,19.84,12.81,150.0,80.0,746.7,4.36,18.06,84.47,165.21,0,49.9963,1.0034,10,0,4,0
2024-04-15 10:45:00.000+00:00,189.08,20.68,3.66,150.0,80.0,774.8,3.34,18.14,81.58,173.99,0,50.0198,0.9849,10,0,4,0
2024-04-15 11:00:00.000+00:00,199.96,22.5,17.99,150.0,80.0,829.6,5.03,17.72,80.56,162.72,0,50.041,0.9991,11,0,4,0
2024-04-15 11:15:00.000+00:00,194.87,18.97,14.14,150.0,80.0,713.8,4.59,17.77,79.27,165.9,0,49.9935,0.9977,11,0,4,0
2024-04-15 11:30:00.000+00:00,205.23,18.3,12.61,150.0,80.0,685.7,4.41,16.72,74.35,180,0,49.9929,1.0089,11,0,4,0
2024-04-15 11:45:00.000+00:00,199.14,18.73,0,150.0,80.0,690.5,2.75,20.23,67.87,180,0,50.0505,0.9894,11,0,4,0
2024-04-15 12:00:00.000+00:00,197.91,17.05,0,150.0,80.0,648,2.7,19.37,61.69,180,0,50.0019,0.9876,12,0,4,0
2024-04-15 12:15:00.000+00:00,200.68,21.28,16.74,150.0,80.0,805.1,4.94,17.78,61.43,163.48,0,49.999,1.0034,12,0,4,0
2024-04-15 12:30:00.000+00:00,207.91,21.12,14.46,150.0,80.0,785.3,4.68,16.41,58.45,180,0,50.0232,1.0057,12,0,4,0
2024-04-15 12:45:00.000+00:00,209.5,22.05,12.11,150.0,80.0,811.6,4.34,17.82,54.93,180,0,49.9999,0.9944,12,0,4,0
2024-04-15 13:00:00.000+00:00,201.98,17.46,24.86,150.0,80.0,641.9,5.76,16.88,56.71,153.96,0,50.0369,0.9963,13,0,4,0
2024-04-15 13:15:00.000+00:00,208.07,17.61,26.5,150.0,80.0,644.9,5.9,17.04,57.56,161.24,0,49.9891,1.0041,13,0,4,0
2024-04-15 13:30:00.000+00:00,208.57,19,16.87,150.0,80.0,696.3,4.91,19.42,56.06,177.5,0,50.0038,1.0027,13,0,4,0
2024-04-15 13:45:00.000+00:00,211.58,21.91,25.8,150.0,80.0,813.6,5.82,19.21,57.8,158.29,0,50.0126,1.006,13,0,4,0
2024-04-15 14:00:00.000+00:00,210.21,16.9,25.94,150.0,80.0,633.8,5.95,18.09,58.82,164.12,0,50.0447,1.0067,14,0,4,0
2024-04-15 14:15:00.000+00:00,207.74,15.02,30.8,150.0,80.0,549.9,6.44,18.32,61.68,152.76,0,50.0121,0.9985,14,0,4,0
2024-04-15 14:30:00.000+00:00,206.62,18.04,41.16,150.0,80.0,669.2,7.59,18.48,69.47,122.48,0,50.0096,0.9936,14,0,4,0
2024-04-15 14:45:00.000+00:00,208.31,18.75,43.34,150.0,80.0,685,7.88,18.77,77.83,119.5,0,50.0093,1.0015,14,0,4,0
2024-04-15 15:00:00.000+00:00,213.47,15.37,41.38,150.0,80.0,576.4,7.77,19.54,83.06,139.98,0,49.9974,0.9954,15,0,4,0
2024-04-15 15:15:00.000+00:00,217.9,13.1,35.64,150.0,80.0,474.6,7.07,21.25,84.46,164.68,0,49.9703,1.0088,15,0,4,0
2024-04-15 15:30:00.000+00:00,214.37,14.39,40.26,150.0,80.0,527.5,7.49,19.95,88.89,145.54,0,49.9896,1.0186,15,0,4,0
2024-04-15 15:45:00.000+00:00,221.13,13.26,35.7,150.0,80.0,504.8,6.97,21.35,89.36,170.65,0,49.9653,0.9998,15,0,4,0
2024-04-15 16:00:00.000+00:00,221.61,9.97,30.68,150.0,80.0,375.3,6.5,19.3,87.17,180,0,50.0052,0.9977,16,0,4,0
2024-04-15 16:15:00.000+00:00,224.85,10.94,35.97,150.0,80.0,390.5,7.06,21.65,85.87,180,0,49.954,0.9989,16,0,4,0
2024-04-15 16:30:00.000+00:00,218.25,10.18,28.31,150.0,80.0,356.3,6.17,20.08,84.09,180,0,50.0221,0.9924,16,0,4,0
2024-04-15 16:45:00.000+00:00,218.14,10.16,18.95,150.0,80.0,376.2,5.23,19.83,79.35,180,0,50.0101,0.9918,16,0,4,0
2024-04-15 17:00:00.000+00:00,226.55,9.41,21.21,150.0,80.0,349.9,5.4,22.06,72.44,180,0,50.0013,0.9952,17,0,4,0
2024-04-15 17:15:00.000+00:00,220.31,6.04,18.35,150.0,80.0,226.5,4.99,19.7,65.43,180,0,50.0471,0.9904,17,0,4,0
2024-04-15 17:30:00.000+00:00,218.61,4.43,23.03,150.0,80.0,188,5.5,21.58,59.74,180,0,49.9847,0.9896,17,0,4,0
2024-04-15 17:45:00.000+00:00,215.48,3.8,22.66,150.0,80.0,144.6,5.52,23.27,54.49,180,0,49.9802,1,17,0,4,0
2024-04-15 18:00:00.000+00:00,216.07,3.29,22.69,150.0,80.0,118.3,5.68,21.43,48.74,180,0,49.9995,0.9969,18,0,4,0
2024-04-15 18:15:00.000+00:00,210.38,2.07,38.03,150.0,80.0,71.1,7.29,21.49,48.86,169.91,0,50.0016,0.999,18,0,4,0
2024-04-15 18:30:00.000+00:00,219.09,1.02,23.13,150.0,80.0,26.6,5.66,23.73,41.03,180,0,49.9544,1.0018,18,0,4,0
2024-04-15 18:45:00.000+00:00,213.76,0,34.03,150.0,80.0,0,6.88,21.97,37.89,180,0,49.9311,0.9798,18,0,4,0
2024-04-15 19:00:00.000+00:00,221.37,0.44,40.08,150.0,80.0,0,7.58,23.65,34.25,180,0,49.9669,1.0002,19,0,4,0
2024-04-15 19:15:00.000+00:00,205.2,0.76,38.81,150.0,80.0,0,7.38,22.24,35.06,163.03,0,49.982,1.0035,19,0,4,0
2024-04-15 19:30:00.000+00:00,215.86,0,45.22,150.0,80.0,0,8.07,23.5,34.12,173.64,0,49.9793,1.0018,19,0,4,0
2024-04-15 19:45:00.000+00:00,221.54,0.45,53.46,150.0,80.0,0,9.02,24.03,33.91,168.31,0,49.954,0.9982,19,0,4,0
2024-04-15 20:00:00.000+00:00,224.2,0,35.7,150.0,80.0,0,6.99,24.8,26.91,180,0,49.9131,1.0047,20,0,4,0
2024-04-15 20:15:00.000+00:00,215.25,0.22,39.26,150.0,80.0,0,7.41,21.79,23.57,180,0,49.9991,1.0141,20,0,4,0
2024-04-15 20:30:00.000+00:00,206.76,0,34.85,150.0,80.0,0,6.97,22.65,21.14,179.69,0,50.0648,0.9912,20,0,4,0
2024-04-15 20:45:00.000+00:00,212.09,0.11,46.2,150.0,80.0,0,8.21,22.83,20.26,168.6,0,49.9917,0.9997,20,0,4,0
2024-04-15 21:00:00.000+00:00,214.67,0.14,41.67,150.0,80.0,0,7.65,22.35,16.75,180,0,49.998,0.9962,21,0,4,0
2024-04-15 21:15:00.000+00:00,196.34,0.09,45.87,150.0,80.0,0,8.22,22.23,19.93,140.22,0,50.0162,1.0069,21,0,4,0
2024-04-15 21:30:00.000+00:00,206.03,0.04,60.25,150.0,80.0,0,9.72,21.93,24.05,132.55,0,50.0256,1.0054,21,0,4,0
